Cluster ID,confidence_score,UUID,super_book_code,primary_author_name,full_book_title,stated_publication_years,illegal_date,canonical_UUID,canonical_super_book_code,canonical_primary_author_name,canonical_full_book_title,canonical_stated_publication_years,canonical_illegal_date
7876,,NA,zspbk0014080,NA,Office propre de S. François de Paule,NA,NA,,,,,,
7877,,NA,zspbk0014081,NA,Cérémonial des Saluts,NA,NA,,,,,,
7878,,NA,zspbk0014082,NA,Cérémonial de l'Office divin,NA,NA,,,,,,
7879,,NA,zspbk0014083,NA,Cérémonial des Sacrements,NA,NA,,,,,,
7880,,NA,zspbk0014084,NA,Ceremonial des Vetures,NA,NA,,,,,,
7881,,NA,zspbk0014085,NA,Directoire des Ursulines,NA,NA,,,,,,
7882,,NA,zspbk0014086,NA,Propre du Diurnal,NA,NA,,,,,,
7883,,NA,zspbk0014087,NA,Règles & Constitutions,NA,NA,,,,,,
7884,,NA,zspbk0014088,NA,"Vie (la) de la Mère Marie de l'Incarnation, institutrice et première supérieure des Ursulines de la Nouvelle France",NA,NA,,,,,,
7885,,NA,zspbk0014089,NA,Office de S. Augustin,NA,NA,,,,,,
7886,,NA,zspbk0014090,NA,Propre du Breviaire,NA,NA,,,,,,
7887,,NA,zspbk0014091,NA,Direction des novices,NA,NA,,,,,,
7888,,NA,zspbk0014092,NA,"Discours prononcé le mardi 1 octobre 1771, en l'eglise des religieuses carmélites de S. Denys, pour la cérémonie de la prise du voile de profession de Madame Louise-Marie de France",NA,NA,,,,,,
7889,,NA,zspbk0014093,NA,Prières pour les Vêtures,NA,NA,,,,,,
7890,,NA,zspbk0014094,NA,Recueil des Avis Spirituels de Sainte Thérèse & de S. Jean de la Croix,NA,NA,,,,,,
7891,,NA,zspbk0014095,NA,Messes propres de l'Eglise de S. Fursi,NA,NA,,,,,,
7892,,NA,zspbk0014096,NA,Cérémonial pour les Clarisses de Péronne,NA,NA,,,,,,
7893,,NA,zspbk0014097,NA,Régle de Pénitence,NA,NA,,,,,,
7894,,NA,zspbk0014098,NA,Propre des SS,NA,NA,,,,,,
7895,,NA,zspbk0014099,NA,Constitutions [des Récollets],NA,NA,,,,,,
7896,,NA,zspbk0014100,NA,Processionnal et rituel romain a? l'usage des religieux et religieuses de l'ordre de S. Franc?ois,NA,NA,,,,,,
7897,,NA,zspbk0014101,NA,Vie de S. François d'Assise,NA,NA,,,,,,
7898,,NA,zspbk0014102,NA,Constitutions [des Cordeliers-Conventuels],NA,NA,,,,,,
7899,,NA,zspbk0014103,NA,La regle du tiers-ordre de la pénitence,NA,NA,,,,,,
7900,,NA,zspbk0014104,NA,Heures du Tiers ordre,NA,NA,,,,,,
7901,,NA,zspbk0014105,NA,Propre séparé,NA,NA,,,,,,
7902,,NA,zspbk0014106,NA,Missel Capucin,NA,NA,,,,,,
7903,,NA,zspbk0014107,NA,Traité de l'oraison mentale,NA,NA,,,,,,
7904,,NA,zspbk0014108,NA,"Règle (la) et le testament de N.P. séraphique saint Franc?ois, avec les déclarations des souverains pontifes et autres applications des pères de l'ordre sur ladite re?gle",NA,NA,,,,,,
7905,,NA,zspbk0014109,NA,Abrégé de la vie et du martyre des RR. PP. Agathange de Vendôme et Cassien de Nantes,NA,NA,,,,,,
7906,,NA,zspbk0014110,NA,Vie de S. Fidèle à Sigmatinga,NA,NA,,,,,,
7907,,NA,zspbk0014111,NA,Aretaeus Capadoce [unidentified title],NA,NA,,,,,,
7908,,NA,zspbk0014112,NA,Art (l') de succer les plaies sans se servir de la bouche d'un homme,NA,NA,,,,,,
7909,,NA,zspbk0014113,NA,Praxis vulnerum Lethalium,NA,NA,,,,,,
7910,,NA,zspbk0014114,NA,Physiologia Medica,NA,NA,,,,,,
7911,,NA,zspbk0014115,NA,[Beheri Lexicon],NA,NA,,,,,,
7912,,NA,zspbk0014116,NA,Synopsis universæ medicinæ practicæ,NA,NA,,,,,,
7913,,NA,zspbk0014117,NA,Elementa Chemia,NA,NA,,,,,,
7914,,NA,zspbk0014118,NA,"Acta helvetica, physico-mathematico-botanico-medica",NA,NA,,,,,,
7915,,NA,zspbk0014119,NA,Acta Berolinensis,NA,NA,,,,,,
7916,,NA,zspbk0014120,NA,De ossibus corporis humani,NA,NA,,,,,,
7917,,NA,zspbk0014121,NA,De Morbis Acutis,NA,NA,,,,,,
7918,,NA,zspbk0014122,NA,"Description du Cabinet Roial de Dresde, touchant l'histoire naturelle",NA,NA,,,,,,
7919,,NA,zspbk0014123,NA,Hortus Etthamensis,NA,NA,,,,,,
7920,,NA,zspbk0014124,NA,Alberti Consultationes medicae,NA,NA,,,,,,
7921,,NA,zspbk0014125,NA,Opera medica varia,NA,NA,,,,,,
7922,,NA,zspbk0014126,NA,Tentamen florae gedanensis methodo sexuali adcommodatae,NA,NA,,,,,,
7923,,NA,zspbk0014127,NA,Descriptio novi generis plantae rarissimae et speciosissimae africanae,NA,NA,,,,,,
7924,,NA,zspbk0014128,NA,Selecta medica Francofurtensia,NA,NA,,,,,,
7925,,NA,zspbk0014129,NA,Eustachii Opuscula medica,NA,NA,,,,,,
7926,,NA,zspbk0014130,NA,Libellus de multitudine sive de plethora,NA,NA,,,,,,
7927,,NA,zspbk0014131,NA,Eustachii Tabula Anatomica,NA,NA,,,,,,
7928,,NA,zspbk0014132,NA,De motu animalium,NA,NA,,,,,,
7929,,NA,zspbk0014133,NA,Tractatus de morbis acutis infantum variis observationibus illustratus,NA,NA,,,,,,
7930,,NA,zspbk0014134,NA,Principia medico physica,NA,NA,,,,,,
7931,,NA,zspbk0014135,NA,Opuscula pathologica,NA,NA,,,,,,
7932,,NA,zspbk0014136,NA,Historia hepatica,NA,NA,,,,,,
7933,,NA,zspbk0014137,NA,Lexicon medicum renovatum,NA,NA,,,,,,
7934,,NA,zspbk0014138,NA,Musitani Opera Omnia,NA,NA,,,,,,
7935,,NA,zspbk0014139,NA,De morbis navigantium,NA,NA,,,,,,
7936,,NA,zspbk0014140,NA,Historia animalium,NA,NA,,,,,,
7937,,NA,zspbk0014141,NA,Liber de honestate,NA,NA,,,,,,
7938,,NA,zspbk0014142,NA,Conspectus historiae medicorum chronologicus,NA,NA,,,,,,
7939,,NA,zspbk0014143,NA,Melli Opera Varia,NA,NA,,,,,,
7940,,NA,zspbk0014144,NA,Descriptio foetus bicipitis ad pectora connati,NA,NA,,,,,,
7941,,NA,zspbk0014145,NA,Disputationes anatomicae selectae,NA,NA,,,,,,
7942,,NA,zspbk0014146,NA,Selectarum stirpium americanarum historia,NA,NA,,,,,,
7943,,NA,zspbk0014147,NA,Observationes Medica,NA,NA,,,,,,
7944,,NA,zspbk0014148,NA,Enumeratio Stirpium plerarumque quae sponte crescimt in Agro Vindobonensi,NA,NA,,,,,,
7945,,NA,zspbk0014149,NA,Opuscula botanica physica,NA,NA,,,,,,
7946,,NA,zspbk0014150,NA,Jungen Corpus Medicum,NA,NA,,,,,,
217,0.19160795,NA,zspbk0014151,NA,Praxis Medica,NA,NA,b'',b'zspbk0012635',b'',b'[Praxis Medica]',b'',b''
7947,,NA,zspbk0014152,NA,De plantis Aegypti liber,NA,NA,,,,,,
7948,,NA,zspbk0014153,NA,De praesagienda vita et morte aegrotantium,NA,NA,,,,,,
7949,,NA,zspbk0014154,NA,[fernelli historia medica],NA,NA,,,,,,
7950,,NA,zspbk0014155,NA,Anatomie (l') du corps de l'homme en abre?ge?,NA,NA,,,,,,
7951,,NA,zspbk0014156,NA,Essai sur la nature et le choix des aliments suivant les diffe?rentes constitutions,NA,NA,,,,,,
7952,,NA,zspbk0014157,NA,De morbis venereis,NA,NA,,,,,,
7953,,NA,zspbk0014158,NA,[Maladies Vénériennes],NA,NA,,,,,,
7954,,NA,zspbk0014159,NA,Memoires pour l'histoire naturelle de la province de Languedoc,NA,NA,,,,,,
7955,,NA,zspbk0014160,NA,Me?moires pour servir a l'histoire de la Faculte? de medecine de Montpellier,NA,NA,,,,,,
7956,,NA,zspbk0014161,NA,Tractatus Pathologicus,NA,NA,,,,,,
7957,,NA,zspbk0014162,NA,Conjectures sur les memoires originaux dont il paroit cue Moyse s'est servi pour composer le livre de la Genese,NA,NA,,,,,,
7958,,NA,zspbk0014163,NA,Dissertation sur l'immatérialité et l'immortalité de l'âme,NA,NA,,,,,,
7959,,NA,zspbk0014164,NA,"Essai sur la conformité de la medecine ancienne et moderne, dans le traitement des maladies aigue?s",NA,NA,,,,,,
7960,,NA,zspbk0014165,NA,Recherches sur les vertus de l'eau de goudron : ou? l'on a joint des reflexions philosophiques sur divers autres sujets importants,NA,NA,,,,,,
7961,,NA,zspbk0014166,NA,"Essai sur l'éducation médicinale, des enfans, et sur leurs maladies",NA,NA,,,,,,
7962,,NA,zspbk0014167,NA,Aphorismi,NA,NA,,,,,,
7963,,NA,zspbk0014168,NA,Institutiones Medicae,NA,NA,,,,,,
7964,,NA,zspbk0014169,NA,Praelectiones publicae de morbis oculorum,NA,NA,,,,,,
7965,,NA,zspbk0014170,NA,Tractatus de viribus medicamentorum,NA,NA,,,,,,
7966,,NA,zspbk0014171,NA,Elementa chemiae,NA,NA,,,,,,
7967,,NA,zspbk0014172,NA,Fundamenta materiae medicae,NA,NA,,,,,,
7968,,NA,zspbk0014173,NA,Abrégé de l'histoire des plantes usuelles,NA,NA,,,,,,
7969,,NA,zspbk0014174,NA,Codex Medicamentarius,NA,NA,,,,,,
7970,,NA,zspbk0014175,NA,Miroir (le) des urines,NA,NA,,,,,,
7971,,NA,zspbk0014176,NA,Observations importantes sur le manuel des accouchemens,NA,NA,,,,,,
7972,,NA,zspbk0014177,NA,Nouvelle manie?re de faire l'ope?ration de la taille,NA,NA,,,,,,
7973,,NA,zspbk0014178,NA,Elémens de physiologie composés en faveur de ceux qui commencent à étudier en médecine,NA,NA,,,,,,
7974,,NA,zspbk0014179,NA,Essai sur l'hydrophobie,NA,NA,,,,,,
7975,,NA,zspbk0014180,NA,Essais d'experiences,NA,NA,,,,,,
7976,,NA,zspbk0014181,NA,Chymie de Meyer,NA,NA,,,,,,
7977,,NA,zspbk0014182,NA,Experiences physico-mechaniques sur diffe?rens sujets,NA,NA,,,,,,
7978,,NA,zspbk0014183,NA,Reflexions Critiques Sur La Medecine,NA,NA,,,,,,
7979,,NA,zspbk0014184,NA,Projet de réformation de la médecine,NA,NA,,,,,,
7980,,NA,zspbk0014185,NA,Emmenologia,NA,NA,,,,,,
7981,,NA,zspbk0014186,NA,Pharmacopoeia extemporanea,NA,NA,,,,,,
7982,,NA,zspbk0014187,NA,Traité des opérations de chirurgie,NA,NA,,,,,,
7983,,NA,zspbk0014188,NA,Nouveau traité des instrumens de chirurgie les plus utiles,NA,NA,,,,,,
7984,,NA,zspbk0014189,NA,Vertus de l'eau,NA,NA,,,,,,
7985,,NA,zspbk0014190,NA,Introduction à la mineralogie,NA,NA,,,,,,
7986,,NA,zspbk0014191,NA,Hippocratis aphorismi,NA,NA,,,,,,
7987,,NA,zspbk0014192,NA,Essai sur les différentes espèces de fièvres,NA,NA,,,,,,
7988,,NA,zspbk0014193,NA,Traité des matières Médicales,NA,NA,,,,,,
7989,,NA,zspbk0014194,NA,"Hygie?ne(l') : ou l'art de conserver la Sante?, poeme",NA,NA,,,,,,
7990,,NA,zspbk0014195,NA,Medicina Dogmatica,NA,NA,,,,,,
7991,,NA,zspbk0014196,NA,Chirurgia repurgata,NA,NA,,,,,,
7992,,NA,zspbk0014197,NA,de respiratione insensibili,NA,NA,,,,,,
7993,,NA,zspbk0014198,NA,,NA,NA,,,,,,
242,0.2829182,NA,zspbk0014199,NA,Opuscula varia medico-theoretica,NA,NA,b'',b'zspbk0014199',b'',b'Opuscula varia medico-theoretica',b'',b''
242,0.2829182,NA,zspbk0014200,NA,Opuscula varia medico-theoretica,NA,NA,b'',b'zspbk0014199',b'',b'Opuscula varia medico-theoretica',b'',b''
7994,,NA,zspbk0014201,NA,"Regnum animale anatomice, physice et philosophice perlustratum",NA,NA,,,,,,
7995,,NA,zspbk0014202,NA,Flora Carniolica,NA,NA,,,,,,
7996,,NA,spbk0010484,NA,"Selectae è profanis scriptoribus, & c., par Chompré",NA,NA,,,,,,
7997,,NA,zspbk0010578,NA,Bible (Other denominational editions),NA,NA,,,,,,
7998,,NA,zspbk0010579,NA,Bible (Unknown denomination),NA,NA,,,,,,
7999,,NA,zspbk0010580,NA,Bible stories / Selections from the Bible (Other denominational editions),NA,NA,,,,,,
8000,,NA,zspbk0010582,NA,Bible stories / Selections from the Bible (Unknown denominations),NA,NA,,,,,,
8001,,6cff11e2-2a46-403f-9bfc-331b0f64a82b,,,Triple Avenement (le) de Jesus Christ au jugement dernier,NA,1697,,,,,,
8002,,ce698c79-99ce-472f-b591-d4849b24da7b,,"Coffin, abbé",Abrégé chronologique de l'histoire universelle,NA,1700,,,,,,
8003,,939e6bd6-d2c0-4131-8ee9-290a4e1b13d2,,"Bernard, abbé, de Vienne",Année Sainte ou la vie des saints innocents,NA,1700,,,,,,
8004,,b490ad44-0505-4bdd-a0d6-5b5501f86569,,,Avis aux prêtres ou réponse à deux lettres d'un docteur de Sorbonne,NA,1701,,,,,,
8005,,4603533d-d000-4bfa-9ec1-c006bc9e4e1f,,,Abre?ge? de l'histoire miraculeuse de Nostre-Dame de Liesse,NA,1701,,,,,,
8006,,2a1b3800-54aa-4177-9294-0a5b344303d7,,,Amusements Galants de l'arrière-ban,NA,1702,,,,,,
8007,,d18a32a5-db88-48d4-b7df-bda77a10c34e,,"Le Noble, Eustache","L'Alle?e de la seringue, ou, Les Noyers : poe?me he?rosatyrique en quatre chants",NA,1704,,,,,,
8008,,d1985acd-17d6-4553-becd-c72fde8837d9,,,Apologie de plusieurs ordres reguliers,NA,1702,,,,,,
8009,,3cc99d34-6a6e-4668-a06d-3c59603d3172,,,Apologie de l'auteur du traite des passions et de la structure analytique des parties du corps humain,NA,1702,,,,,,
8010,,6d79e704-a360-4020-b0b5-5f256e9d8127,,,Amusements (les) du Reparateur des brodequins d'Apollon,NA,1702,,,,,,
8011,,d6c35b96-7416-41a7-a5a7-c0a1652e8b24,,,Aventures (les) du Chevalier de St Felix,NA,1702,,,,,,
8012,,961cb1c4-58d9-4988-87b9-b89b578d6b05,,,Autorite (de l') de l'Eglise dans l'approbation et la condamnation des livres,NA,1702,,,,,,
8013,,f9263fee-7070-435a-84a4-5d0ef4c8244a,,,Apologie de Louis le grand sur l’anéantissement du calvinisme,NA,1707,,,,,,
8014,,5cf938ea-e481-4f9c-8f70-be00895c7fe5,,"Guerard, Robert","Abrege de la Sainte Bible, en forme de questions, et de reponses familieres",NA,1707,,,,,,
8015,,45d6b78f-27fb-4b64-86d1-c529f450d39e,,,Abrege de la Vie de Saint Antoine de Padoue,NA,1707,,,,,,
8016,,2807d01c-5d77-410e-9218-6e7344b2f911,,,Almanach horoscopique sur les entrees du soleil dans les signes du zodiaque,NA,1707,,,,,,
8017,,5599abea-e001-4220-bb7b-44a48551fead,,,Anatomie (l') de l'Homme animal et de l'homme spirituel,NA,1707,,,,,,
8018,,0732cb8e-7d17-45fd-a29c-4099b9b1f2f7,,,Alexandri Silvestri poeta parisiensis otia,NA,1707,,,,,,
8019,,4167a169-17f6-492b-b8c4-3fdfd3d5d4fa,,"Poiret, Pierre",Abrege de la Perfection chretienne,NA,1708,,,,,,
8020,,02adff86-73d9-4f81-b3d7-82125fe6e468,,"Keurvorst van Beieren, Maximilian I","Le Prince Chre?tien ou avis paternels du serenissime electeur Maximilien, duc de Bavie?re au prince electoral Ferdinand-Marie son fils.",NA,1708,,,,,,
8021,,9a33e8f1-ffcb-4fea-aaf7-d1df0652682a,,,Abrege Historique et chronologique des roys d'Espagne,NA,1710,,,,,,
8022,,9540a562-18f0-4e08-ba8c-9d1eb7b13d18,,,Apocalipsis Novi orbis sistema,NA,1710,,,,,,
8023,,3e10f7c6-23ff-4ea5-8122-66e14553a4da,,,Academies Secretes des sciences ou les curiosités de l'art,NA,1709,,,,,,
8024,,bc0ce852-40a6-4805-9dc5-d5d99d9bcca2,,,Aneantissement (l') du Chretien aux pieds du St Sacrement,NA,1710,,,,,,
8025,,8ce4126c-865a-4156-9abc-73ecaa268290,,,Abrege de la Vie du penitent de Chateauneuf,NA,1710,,,,,,
8026,,1fc1a564-30e0-4d43-96dd-4998d2f0a5d1,,,Abrege de l'Histoire de la revolte des Cevennes,NA,1711,,,,,,
8027,,75f6f430-53a5-4b21-9a4a-0d6b774d0058,,,Les Amans malheureux : Nouvelles historiques,NA,1711,,,,,,
8028,,1052ce4b-a83c-4a4e-b89b-ff70e9f120b8,,,Amusements Champetres de Mr. Paul Sylvestre de Vigier,NA,1711,,,,,,
8029,,4bb73b78-bcb7-4583-ac25-a63ce510f4d5,,,Apologia Sancti Athanasii authore D. Louvel Montmartin,NA,1712,,,,,,
8030,,759fb356-50df-4b40-b039-fa698d728499,,,Accord (l') de St Augustin et de Pelage,NA,1712,,,,,,
8031,,a41079a0-398a-44c7-bf22-ffa61920f517,,,Abrege de la Doctrine de St Paul sur la predestination,NA,1712,,,,,,
8032,,c6f6ed41-680c-4307-a4d3-3ee2195de3cd,,,Alchymie ou la Pierre philosophale,NA,1712,,,,,,
8033,,acae3264-15e3-458c-91f5-14a4613a0c88,,,Antimussey,NA,1712,,,,,,
8034,,8e3a7fc1-ccb3-4a0e-938e-1440b90b50f6,,,Apparences (les) Trompeuses ou l'histoire de la marquise D***,NA,1713,,,,,,
8035,,1e48a22d-708c-4b4d-8221-d6dfc4d4687a,,,Almanach ou Calendrier arrange par l'invalide Lyonnais,NA,1714,,,,,,
8036,,4934dc62-7a73-49c3-a667-5d277fe9bc88,,,Aventures de Jacques Sadeno,NA,1714,,,,,,
8037,,9f402466-afb5-47a7-af37-6e830c3b2809,,,Abrege nouveau de controverse pour detruire les erreurs des pretendus reformes,NA,1715,,,,,,
8038,,c36dd540-d2b3-474c-b813-051e917d6e59,,"Faydit, Pierre-Valentin",Apologie du systeeme des saints peres sur la trinite,NA,1715,,,,,,
8039,,c84ba730-a83e-4150-a1b8-f688d0de4c1c,,,Abrege de la Vie de Louis XIV,NA,1715,,,,,,
8040,,5f70a0f3-546a-47b5-9fba-e27c2609a775,,"Labroue, Pierre de",Appel (l') des quatre eveques,NA,1718,,,,,,
8041,,d5319298-8702-407a-8580-bb3bc3b8e123,,,Amours de la 2e et 3e Race,NA,1719,,,,,,
8042,,a3ad8881-f5cc-40d3-baf8-6e4754f53e2b,,"Basnage de Beauval, Jacques",Annales des Provinces unies depuis la paix de Munster,NA,1719,,,,,,
153,0.23985396,d0c14343-be73-45cf-945f-68f4f0814e33,,"Ostervald, Jean-Frédéric;",Argumens et réflexions sur les livres et sur les chapitres de la Sainte Bible,NA,No Date Available,b'd0c14343-be73-45cf-945f-68f4f0814e33',b'spbk0003371',"b'Ostervald, Jean-Fr\xc3\xa9d\xc3\xa9ric'",b'Argumens et r\xc3\xa9flexions sur les livres et sur les chapitres de la Sainte Bible',b'1720',b'No Date Available'
8043,,fe30d59a-d0dd-427d-bb1f-425ca8d964ad,,"Jansenius, Cornelius; Vau, Louis Francois, abbe du","Analyse de L'Augustin de Janse?nius. Ou? l'on expose toutes ses erreurs sur les differens e?tats de la nature pure, de la nature innoc?ente, de la nature tombe?e,",NA,No Date Available,,,,,,
8044,,343e6137-0ba8-4923-9c49-cdb8272f6501,,"Castel de Saint-Pierre, Charles Irenee",Abrege du Projet de paix perpetuelle,NA,1729,,,,,,
8045,,32c46cca-0fb2-4bee-a9ed-3ad8f32ff400,,,Action de Grace de la reine au sujet de la naissance du dauphin,NA,1729,,,,,,
8046,,c170fe8c-2843-45d1-8d8c-7825be3f50ce,,,Agrements (les) de la variete ou le parterre de l'esprit,NA,1729,,,,,,
8047,,d34a61f8-7525-4d86-852f-cf70fa43b106,,"Le Maingre de Bouciquault, Louis","Les Amazones revolteees : roman moderne en forme de parodie sur l'histoire universelle,",NA,1730,,,,,,
8048,,7af2a249-812a-4c8f-b036-f6c1171c28ee,,,Abrege des nouveaux systemes du monde,NA,1731,,,,,,
8049,,d6fce79c-a37f-466e-bbee-457d166178ec,,,Apologie des jurisdictions consulaires,NA,1731,,,,,,
8050,,fbae798f-019f-4268-adf5-28a5ac8bf813,,,Abrege de l'Histoire des croisades,NA,1731,,,,,,
8051,,75f1d357-bd3f-49f6-9b40-9cba3553cdd4,,,Amours (les) de Rodante et de Doscile,NA,1731,,,,,,
8052,,4864336d-7f26-4264-8c25-abfc3018fd94,,,Ariste ou le bonheur de la vie champetre,NA,1731,,,,,,
8053,,76ccc6ed-d05b-46dd-8a54-fd74a077a4a5,,,Amours (les) de Lisandre et de Carline,NA,No Date Available,,,,,,
8054,,ee2c6ffd-4d0a-4ace-90ec-1b9aee317c22,,,Anecdotes francoises depuis 1200 jusqu'en 1600,NA,No Date Available,,,,,,
8055,,5e323609-4b54-4b98-99be-8fc8f672133d,,"Berkeley, George",Alciphron ou le petit Philosophe: en sept dialogues,NA,1734,,,,,,
8056,,b0b2abe6-b817-4114-b371-b723d0701f57,,"Heinsius, Nicolas","Aventurier (l') hollandois, ou la Vie et les aventures divertissantes et extraordinaires d'un Hollandois.",NA,1734,,,,,,
8057,,1c2a2a13-5dcb-4f35-8e53-6dfc4cad4082,,,"Les amusemens de la Hollande : avec des remarques nouvelles et particulieres sur le genie, moeurs et caracteres de la nation ; entremeles d'episodes curieux et interessans",NA,1734,,,,,,
8058,,30bd6400-16a4-4d90-b01f-d6583cc74ba2,,"Boureau-Deslandes, André-François",Apotheose du beau Sexe,NA,No Date Available,,,,,,
8059,,f43e90e8-ed09-46ae-9d4e-4d49b07a3469,,"Faget, Gautier de","Argus (l') de l'Europe : ouvrage historique, politique, critique, ou? l'on de?velope les inte?re?ts et les maximes des souverains, depuis la mort de l'Empereur Charles VI",NA,No Date Available,,,,,,
8060,,7f4cdfd7-7829-40a9-ba90-e120acd38f2a,,,Anti-Pamela (l') ou La fausse innocence decouverte dans les avantures de Syréne,NA,No Date Available,,,,,,
8061,,06c343be-7f7f-4081-a319-218ed83c9224,,,Amusemens des dames : ou Recueil d'histoires galantes des meilleurs auteurs de ce sie?cle,NA,No Date Available,,,,,,
8062,,ff31d5fc-ccdb-4c6a-ac6e-b5ba49a7599a,,,"Ascanius ou Le Jeune aventurier, histoire véritable",NA,No Date Available,,,,,,
8063,,1997f4f8-301c-497d-81d8-60596e627b86,,,Aristote ou la Conduite de la sagesse a la felicite,NA,No Date Available,,,,,,
8064,,9cf8c249-5c39-445b-93cd-d004b26d3f1e,,"Pimpie de Solignac, Pierre Joseph de",Amours (les) d'Horace,NA,1728,,,,,,
8065,,e68adcdf-6d90-40d0-adca-d5621cf5dca0,,,Apologie du roy de Suede dediee a Stanislas,NA,No Date Available,,,,,,
8066,,0579c5cb-a6f8-4440-8ce4-d06190e1bd6b,,,Ane (l'),NA,1727,,,,,,
8067,,a588f713-e9d4-4480-8f17-5840f0a4e38d,,,Amusements litteraires par M. ***,NA,1728,,,,,,
8068,,ae746fa3-668a-4365-901a-0e0b94ead97c,,"Bonnyers, Marc de",Avocat (l') des Ames du Purgatoire du des doyens daciles pour les aider,NA,1728,,,,,,
8069,,da72b989-f007-4ff4-8ee0-53d4e7890250,,,Avantages (les) de la chastete,NA,1739,,,,,,
8070,,b0f8f889-4186-4e37-b3fb-6d7aa88d80c2,,,Amant (l') fidele a bonnes et mauvaises fortunes,NA,1735,,,,,,
8071,,afdbadf0-9fff-4416-aa0b-4671927c611e,,,Argument du Livre de l'apocalypse,NA,1735,,,,,,
8072,,6b6429f2-7a50-4626-8ba1-95d65168974e,,,Anecdotes curieuses ou Essai sur la mythologie,NA,1736,,,,,,
8073,,5b6fd0a6-bf37-4a79-84cc-bf987c4ce061,,,Abrege de l'Histoire de l'eglise en vers francois,NA,1736,,,,,,
8074,,36c59e30-c49e-46a7-80b6-84cc00c53477,,,Almanach de l'Amitie francoise,NA,1736,,,,,,
8075,,ba248a51-cac5-4dd0-a79a-095debd02669,,,Amour (l') vengeur poeme heroique,NA,1736,,,,,,
8076,,f576ba87-fe71-42f6-b81e-af3db618e2b0,,,Amusements (les) de M. de Claville,NA,1736,,,,,,
8077,,202cbcca-9c93-4095-a93a-5c65a45846c6,,,Amours (les) de Mezomorto,NA,1737,,,,,,
8078,,46454547-8025-41b2-8aa2-fdba8fa4be20,,"Dupin, Louis Ellies",Analyse de l'Apocalypse,NA,1737,,,,,,
8079,,b652ed4b-3dc5-4b3e-a08e-586de9a190f0,,,Affaires secretes par M. Leger,NA,1737,,,,,,
8080,,5433cd6e-072e-43e1-bc6f-cb5e415c43c9,,,Abrege d'Histoire litteraire,NA,1737,,,,,,
8081,,15d653d1-4321-46b4-a151-93c3c05374a9,,"Billuart, Charles Rene","Apologie du R. P. Pierre Soto, dominicain, et des anciennes censures de Louvain et de Douay, contre l'Histoire du bai?anisme",NA,1737,,,,,,
8082,,324aec5d-9a8c-4682-bbb3-4db58529cba9,,,"Traite? de la Paresse, ou l'Art de bien employer le temps",NA,1737,,,,,,
8083,,0908dda3-6d40-4b16-9926-13a4c243d1de,,,Avantages (les) de la Raison contre l'impie,NA,1737,,,,,,
8084,,22bba891-55c4-427b-888b-0759302366cf,,,Abrege de l'Histoire sainte et profane,NA,1738,,,,,,
8085,,30c63c40-8fa4-4e9b-b155-2948969d479e,,,Abrege chronologique de la vie de Louis XIV,NA,1739,,,,,,
8086,,08243279-2ace-428f-bb3e-315154562f9b,,,Abrege de l'Histoire romaine par M. Brideaux,NA,1739,,,,,,
8087,,5e7f74e9-1a1c-4037-b3cf-b7b90bef0abb,,,Airs serieux et a boire,NA,1739,,,,,,
8088,,80b02d80-d60b-45d8-9c84-8e824902381a,,,Anecdotes historiques de la cour du Maroc,NA,1739,,,,,,
8089,,00e469fb-4f55-400f-80a3-41b34ef7bcfc,,"Singer Rowe, Elizabeth",Amitie (l') apres la Mort,NA,1740,,,,,,
8090,,85b629ae-6c5c-402e-bae7-48b6aa9fff7f,,,Abrege de la vie de M. Boudon,NA,1741,,,,,,
8091,,0992a985-0170-4ae9-a2cc-8f13e2e305b9,,"Fielding, Henry","Les avantures de Joseph Andrews, et du ministre Abraham Adams",NA,1742,,,,,,
8092,,616d58af-1d15-4992-85a5-bb8e62403517,,"Vernage, Etienne-Francois de",Abrege de la loi nouvelle compris dans les deux grands commandements de l'amour de Dieu,NA,1742,,,,,,
8093,,41b75d38-a59c-4e21-9bcd-c03c69025ec9,,,"Arrets, Edits, Declarations touchant le controle",NA,1743,,,,,,
8094,,aa4f841f-0cdb-4ef1-b8f6-042d973d978a,,,Anecdotes d'Ephese,NA,1745,,,,,,
8095,,7feec402-ae74-48fd-beae-476f5ba1d61c,,,Almanach des dames savantes francoises,NA,1746,,,,,,
8096,,523af2c4-4466-42db-bfb1-37e9610bf31a,,"Palissot de Monteroy, Charles",Apollon Mentor ou le Telemaque moderne,NA,1746,,,,,,
8097,,f9312cbd-7662-484e-848e-c56623666777,,,Annee galante politique et amusante,NA,1747,,,,,,
8098,,f94ef71b-96cf-4276-b907-78179428be10,,,Anecdotes champetres,NA,1747,,,,,,
8099,,eb709dae-0c1d-4d2e-bcb6-56f63b60f0bf,,,Almanach du Parlement,NA,1747,,,,,,
8100,,bda79a91-07af-4787-8a13-6f6dec6a8f8c,,,"Art (l') de precher, poeme a un abbe",NA,1747,,,,,,
8101,,7e2dc127-31ba-4514-bad8-9747b45b021d,,,Avis et pratiques de devotion,NA,1749,,,,,,
8102,,4eb60476-c550-4ff4-b05d-94ce892745d8,,,Alphabet ingenieux latin et francais,NA,1750,,,,,,
